Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-01 16:27:34,2018-11-01 16:27:34,0.635s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-01 16:27:34,2018-11-01 16:27:35,0.652s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-01 16:27:35,2018-11-01 16:27:37,2.220s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-01 16:27:37,2018-11-01 16:27:38,1.263s,PASSED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-01 16:27:38,2018-11-01 16:28:02,23.716s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-01 16:27:39,2018-11-01 16:27:48,9.164s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-01 16:27:48,2018-11-01 16:27:55,7.548s,PASSED
phpTravels.commonUtils.deleteTourData,Chrome 70.0.3538.77,,2018-11-01 16:27:55,2018-11-01 16:28:00,4.176s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-01 16:28:00,2018-11-01 16:28:02,2.575s,PASSED
