Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-02 14:57:34,2018-11-02 14:57:34,0.684s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-02 14:57:34,2018-11-02 14:57:37,2.637s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-02 14:57:37,2018-11-02 14:57:38,1.323s,PASSED
,,,,,,
Test Cases/Common/DeleteAdminData,Chrome 70.0.3538.77,,2018-11-02 14:57:38,2018-11-02 14:58:11,32.413s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-02 14:57:38,2018-11-02 14:57:47,8.769s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-02 14:57:47,2018-11-02 14:58:11,23.389s,PASSED
,,,,,,
Test Cases/Common/DeleteSupplierData,Chrome 70.0.3538.77,,2018-11-02 14:58:11,2018-11-02 14:58:28,17.707s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-02 14:58:11,2018-11-02 14:58:19,8.524s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-02 14:58:19,2018-11-02 14:58:28,8.850s,PASSED
