Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/CreateTour/CreateATour,Chrome 70.0.3538.77,,2018-11-02 12:43:14,2018-11-02 12:43:52,38.283s,PASSED
phpTravels.TourKeys.navigateToNewTour,Chrome 70.0.3538.77,,2018-11-02 12:43:14,2018-11-02 12:43:27,13.226s,PASSED
phpTravels.TourKeys.provideTourDetails,Chrome 70.0.3538.77,,2018-11-02 12:43:27,2018-11-02 12:43:36,8.869s,PASSED
phpTravels.TourKeys.provideTourInclusions,Chrome 70.0.3538.77,,2018-11-02 12:43:36,2018-11-02 12:43:44,8.274s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 70.0.3538.77,,2018-11-02 12:43:44,2018-11-02 12:43:47,2.299s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 70.0.3538.77,,2018-11-02 12:43:47,2018-11-02 12:43:52,5.184s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 70.0.3538.77,,2018-11-02 12:43:52,2018-11-02 12:44:14,22.351s,PASSED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 70.0.3538.77,,2018-11-02 12:43:52,2018-11-02 12:43:57,4.578s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 70.0.3538.77,,2018-11-02 12:43:57,2018-11-02 12:44:07,9.740s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-02 12:44:07,2018-11-02 12:44:08,1.193s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-02 12:44:08,2018-11-02 12:44:09,0.898s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-02 12:44:09,2018-11-02 12:44:10,0.818s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-02 12:44:10,2018-11-02 12:44:13,3.245s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-02 12:44:13,2018-11-02 12:44:14,1.405s,PASSED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-02 12:44:14,2018-11-02 12:44:50,35.993s,PASSED
callTestCase,Chrome 70.0.3538.77,,2018-11-02 12:44:14,2018-11-02 12:44:28,13.763s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-02 12:44:28,2018-11-02 12:44:42,13.901s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-02 12:44:42,2018-11-02 12:44:50,8.032s,PASSED
