Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
phpTravels.TourKeys.provideTourInclusions,Chrome 70.0.3538.77,,2018-11-02 12:46:24,2018-11-02 12:46:31,6.959s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 70.0.3538.77,,2018-11-02 12:46:31,2018-11-02 12:46:33,2.452s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 70.0.3538.77,,2018-11-02 12:46:33,2018-11-02 12:46:41,7.181s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 70.0.3538.77,,2018-11-02 12:46:41,2018-11-02 12:47:01,20.579s,PASSED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 70.0.3538.77,,2018-11-02 12:46:41,2018-11-02 12:46:47,6.359s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 70.0.3538.77,,2018-11-02 12:46:47,2018-11-02 12:46:54,6.980s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-02 12:46:54,2018-11-02 12:46:55,0.933s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-02 12:46:55,2018-11-02 12:46:56,0.997s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-02 12:46:56,2018-11-02 12:46:57,0.808s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-02 12:46:57,2018-11-02 12:47:00,2.791s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-02 12:47:00,2018-11-02 12:47:01,1.405s,PASSED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-02 12:47:01,2018-11-02 12:47:22,21.261s,FAILED
callTestCase,Chrome 70.0.3538.77,,2018-11-02 12:47:01,2018-11-02 12:47:11,9.566s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-02 12:47:11,2018-11-02 12:47:20,8.712s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-02 12:47:20,2018-11-02 12:47:22,2.700s,FAILED
