Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
phpTravels.TourKeys.provideTourInclusions,Chrome 70.0.3538.77,,2018-11-02 14:06:47,2018-11-02 14:06:53,5.517s,PASSED
phpTravels.TourKeys.provideTourExclusions,Chrome 70.0.3538.77,,2018-11-02 14:06:53,2018-11-02 14:06:54,1.403s,PASSED
phpTravels.TourKeys.SaveTour,Chrome 70.0.3538.77,,2018-11-02 14:06:54,2018-11-02 14:07:01,7.244s,PASSED
,,,,,,
Test Cases/CreateUser/CreateNewSupplier,Chrome 70.0.3538.77,,2018-11-02 14:07:01,2018-11-02 14:07:18,16.787s,PASSED
phpTravels.SupplierKeys.navigateToCreateSupplierPage,Chrome 70.0.3538.77,,2018-11-02 14:07:02,2018-11-02 14:07:05,3.518s,PASSED
phpTravels.SupplierKeys.provideSupplierDetails,Chrome 70.0.3538.77,,2018-11-02 14:07:05,2018-11-02 14:07:12,6.362s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForAdd,Chrome 70.0.3538.77,,2018-11-02 14:07:12,2018-11-02 14:07:12,0.791s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForEdit,Chrome 70.0.3538.77,,2018-11-02 14:07:12,2018-11-02 14:07:13,0.704s,PASSED
phpTravels.SupplierKeys.provideAccessDetailsForRemove,Chrome 70.0.3538.77,,2018-11-02 14:07:13,2018-11-02 14:07:14,0.775s,PASSED
phpTravels.SupplierKeys.saveSupplier,Chrome 70.0.3538.77,,2018-11-02 14:07:14,2018-11-02 14:07:17,2.713s,PASSED
phpTravels.commonUtils.logoutPHPTravels,Chrome 70.0.3538.77,,2018-11-02 14:07:17,2018-11-02 14:07:18,1.702s,PASSED
,,,,,,
Test Cases/Common/DeleteAllTestData,Chrome 70.0.3538.77,,2018-11-02 14:07:18,2018-11-02 14:07:38,19.589s,FAILED
callTestCase,Chrome 70.0.3538.77,,2018-11-02 14:07:18,2018-11-02 14:07:26,7.645s,PASSED
phpTravels.commonUtils.deleteSupplierData,Chrome 70.0.3538.77,,2018-11-02 14:07:26,2018-11-02 14:07:35,9.083s,PASSED
phpTravels.commonUtils.deleteAdminData,Chrome 70.0.3538.77,,2018-11-02 14:07:35,2018-11-02 14:07:38,2.615s,FAILED
